"phenotype","phenotype_sub","phenotype_sex","sgg_phesant_name","description","variable_type","SGG_available","phesant_processed","sgg_file","downloaded","category","define_category","v2_exists","v2_downloaded"
"6147_4","6147","female","6147_4","Reason for glasses/contact lenses: For 'astigmatism'","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy","FALSE","TRUE","TRUE"
"6147_7","6147","female","6147_7","Reason for glasses/contact lenses: Other eye condition","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","NO","NA","TRUE","TRUE","FALSE"
"6147_5","6147","female","6147_5","Reason for glasses/contact lenses: For a 'squint' or 'turn' in an eye since childhood (called 'strabismus')","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","NO","NA","TRUE","TRUE","FALSE"
"6148_100","6148","female","6148_100","Eye problems/disorders: None of the above","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy","FALSE","FALSE","NA"
"6148_6","6148","female","6148_6","Eye problems/disorders: Other serious eye condition","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6148_4","6148","female","6148_4","Eye problems/disorders: Cataract","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6148_1","6148","female","6148_1","Eye problems/disorders: Diabetes related eye disease","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6148_5","6148","female","6148_5","Eye problems/disorders: Macular degeneration","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6148_2","6148","female","6148_2","Eye problems/disorders: Glaucoma","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6148_3","6148","female","6148_3","Eye problems/disorders: Injury or trauma resulting in loss of vision","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6149_100","6149","female","NA","Mouth/teeth dental problems: None of the above","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6149_6","6149","female","NA","Mouth/teeth dental problems: Dentures","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6149_4","6149","female","NA","Mouth/teeth dental problems: Loose teeth","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6149_3","6149","female","NA","Mouth/teeth dental problems: Bleeding gums","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6149_1","6149","female","NA","Mouth/teeth dental problems: Mouth ulcers","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6149_2","6149","female","NA","Mouth/teeth dental problems: Painful gums","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6149_5","6149","female","NA","Mouth/teeth dental problems: Toothache","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6150_100","6150","female","6150_100","Vascular/heart problems diagnosed by doctor: None of the above","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6150_4","6150","female","6150_4","Vascular/heart problems diagnosed by doctor: High blood pressure","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6150_1","6150","female","6150_1","Vascular/heart problems diagnosed by doctor: Heart attack","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6150_2","6150","female","6150_2","Vascular/heart problems diagnosed by doctor: Angina","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6150_3","6150","female","6150_3","Vascular/heart problems diagnosed by doctor: Stroke","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6151_1","6151","female","NA","Fractured bone site(s): Ankle","binary","FALSE","NA","NA","NO","NA","TRUE","TRUE","FALSE"
"6151_7","6151","female","NA","Fractured bone site(s): Other bones","binary","FALSE","NA","NA","NO","NA","TRUE","TRUE","FALSE"
"6151_2","6151","female","NA","Fractured bone site(s): Leg","binary","FALSE","NA","NA","NO","NA","TRUE","TRUE","FALSE"
"6151_5","6151","female","NA","Fractured bone site(s): Wrist","binary","FALSE","NA","NA","NO","NA","TRUE","TRUE","FALSE"
"6151_6","6151","female","NA","Fractured bone site(s): Arm","binary","FALSE","NA","NA","NO","NA","TRUE","TRUE","FALSE"
"6151_3","6151","female","NA","Fractured bone site(s): Hip","binary","FALSE","NA","NA","NO","NA","TRUE","TRUE","FALSE"
"6151_4","6151","female","NA","Fractured bone site(s): Spine","binary","FALSE","NA","NA","NO","NA","TRUE","TRUE","FALSE"
"6152_100","6152","female","6152_100","Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: None of the above","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6152_8","6152","female","6152_8","Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Asthma","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6152_9","6152","female","6152_9","Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Hayfever, allergic rhinitis or eczema","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6152_6","6152","female","6152_6","Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Emphysema/chronic bronchitis","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6152_7","6152","female","6152_7","Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Blood clot in the lung","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6152_5","6152","female","6152_5","Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Blood clot in the leg (DVT)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6153_1","6153","female","6153_1","Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Cholesterol lowering medication","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6153_100","6153","female","6153_100","Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: None of the above","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6153_2","6153","female","6153_2","Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Blood pressure medication","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6153_5","6153","female","6153_5","Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Oral contraceptive pill or minipill","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6153_4","6153","female","6153_4","Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Hormone replacement therapy","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6153_3","6153","female","6153_3","Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Insulin","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6154_1","6154","female","6154_1","Medication for pain relief, constipation, heartburn: Aspirin","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy","FALSE","FALSE","NA"
"6154_100","6154","female","6154_100","Medication for pain relief, constipation, heartburn: None of the above","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6154_3","6154","female","6154_3","Medication for pain relief, constipation, heartburn: Paracetamol","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy","FALSE","FALSE","NA"
"6154_2","6154","female","6154_2","Medication for pain relief, constipation, heartburn: Ibuprofen (e.g. Nurofen)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy","FALSE","FALSE","NA"
"6154_4","6154","female","6154_4","Medication for pain relief, constipation, heartburn: Ranitidine (e.g. Zantac)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6154_5","6154","female","6154_5","Medication for pain relief, constipation, heartburn: Omeprazole (e.g. Zanprol)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6154_6","6154","female","6154_6","Medication for pain relief, constipation, heartburn: Laxatives (e.g. Dulcolax, Senokot)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6155_2","6155","female","6155_2","Vitamin and mineral supplements: Vitamin B","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"6155_100","6155","female","6155_100","Vitamin and mineral supplements: None of the above","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"6155_4","6155","female","6155_4","Vitamin and mineral supplements: Vitamin D","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"6155_3","6155","female","6155_3","Vitamin and mineral supplements: Vitamin C","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"6155_7","6155","female","6155_7","Vitamin and mineral supplements: Multivitamins +/- minerals","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"6155_1","6155","female","6155_1","Vitamin and mineral supplements: Vitamin A","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"6155_6","6155","female","6155_6","Vitamin and mineral supplements: Folic acid or Folate (Vit B9)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"6155_5","6155","female","6155_5","Vitamin and mineral supplements: Vitamin E","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"6156_100","6156","female","6156_100","Manic/hyper symptoms: None of the above","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6156_14","6156","female","6156_14","Manic/hyper symptoms: I was more creative or had more ideas than usual","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6156_11","6156","female","6156_11","Manic/hyper symptoms: I was more active than usual","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6156_12","6156","female","6156_12","Manic/hyper symptoms: I was more talkative than usual","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6156_15","6156","female","6156_15","Manic/hyper symptoms: All of the above","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6156_13","6156","female","6156_13","Manic/hyper symptoms: I needed less sleep than usual","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6157_1","6157","female","6157_1","Why stopped smoking: Illness or ill health","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6157_100","6157","female","6157_100","Why stopped smoking: None of the above","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6157_3","6157","female","6157_3","Why stopped smoking: Health precaution","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"6157_4","6157","female","6157_4","Why stopped smoking: Financial reasons","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"6157_2","6157","female","6157_2","Why stopped smoking: Doctor's advice","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6158_100","6158","female","6158_100","Why reduced smoking: None of the above","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"6158_2","6158","female","6158_2","Why reduced smoking: Doctor's advice","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6158_3","6158","female","6158_3","Why reduced smoking: Health precaution","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"6158_1","6158","female","6158_1","Why reduced smoking: Illness or ill health","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"6158_4","6158","female","6158_4","Why reduced smoking: Financial reasons","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"6159_4","6159","female","NA","Pain type(s) experienced in last month: Back pain","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6159_100","6159","female","NA","Pain type(s) experienced in last month: None of the above","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6159_3","6159","female","NA","Pain type(s) experienced in last month: Neck or shoulder pain","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6159_5","6159","female","NA","Pain type(s) experienced in last month: Stomach or abdominal pain","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6159_7","6159","female","NA","Pain type(s) experienced in last month: Knee pain","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6159_1","6159","female","NA","Pain type(s) experienced in last month: Headache","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6159_2","6159","female","NA","Pain type(s) experienced in last month: Facial pain","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6159_6","6159","female","NA","Pain type(s) experienced in last month: Hip pain","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6159_8","6159","female","NA","Pain type(s) experienced in last month: Pain all over the body","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"6160_100","6160","female","6160_100","Leisure/social activities: None of the above","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb22819/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"6160_2","6160","female","6160_2","Leisure/social activities: Pub or social club","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb22819/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"6160_3","6160","female","6160_3","Leisure/social activities: Religious group","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb22819/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
